DEPTH,A,B,C_predicted
4240.53,38.01217,62.42728,71.81136320576722
4240.6824,40.91926,62.74683,73.2636576113137
4240.8348,43.77241,62.75323,73.91690853669199
4240.9872,48.43229,63.10378,75.73810374975261
4241.1396,48.7449,63.25652,76.1678588849518
4241.292,47.58527,63.05376,75.44545708832057
4241.4444,45.02142,62.97741,74.72561276183748
4241.5968,47.13448,63.19336,75.6874390341931
4241.7492,48.01132,63.02118,75.45375534897892
4241.9016,48.91755,62.96055,75.48933711306849
4242.054,48.02108,63.44244,76.46304755150459
4242.2064,46.85529,63.17958,75.5965232301836
4242.3588,45.16819,63.35673,75.65945428535241
4242.5112,44.48106,63.73843,76.40118503809923
4242.6636,45.76702,63.57476,76.30073515452636
4242.816,47.88434,63.67519,76.98313044723601
4242.9684,48.63685,63.68336,77.15750156932889
4243.1208,48.90537,63.64349,77.11868082737922
4243.2732,46.56647,63.63307,76.60791058898394
4243.4256,49.91708,63.3699,76.67362293641263
4243.578,51.27592,63.26898,76.69802562762301
4243.7304,53.07267,62.79523,75.8829360657329
4243.8828,54.53604,62.49564,75.40342006081318
4244.0352,57.3926,62.53515,76.00428773180482
4244.1876,63.08382,62.48494,76.81580529602904
4244.34,68.92425,62.46669,77.6600110142697
4244.4924,71.11735,62.56691,78.23844880358129
4244.6448,66.2128,62.66344,77.75982504217154
4244.7972,55.63028,62.91237,76.63761400847795
4244.9496,43.7166,63.06019,74.64049946374966
4245.102,40.54623,63.01182,73.80731950674321
4245.2544,40.53404,62.19734,71.84521703205765
4245.4068,38.43564,61.34591,69.24798988259805
4245.5592,37.93446,61.16559,68.67589362120164
4245.7116,26.73111,60.67629,64.48565364052403
4245.864,25.07221,60.63408,63.86321028881933
4246.0164,17.17365,60.61058,60.86767106561124
4246.1688,12.6393,60.271,57.862477925952646
4246.3212,10.88578,59.99784,56.21898353984822
4246.4736,11.70881,60.45991,57.76186389774208
4246.626,15.74233,60.45016,59.84655697082848
4246.7784,17.41503,60.63798,61.036890920400054
4246.9308,22.25376,60.65977,62.97699209035791
4247.0832,22.33929,60.4216,62.427451020047805
4247.2356,24.1093,59.76073,61.37318645194568
4247.388,27.47114,60.06081,63.16000678425312
4247.5404,30.61068,60.06017,64.03037279175955
4247.6928,32.57457,59.35626,62.680954248850085
4247.8452,30.47924,59.36663,62.18072777905521
4247.9976,28.11081,59.62226,62.214067594144744
4248.15,26.20137,59.74379,61.97597521062976
4248.3024,25.6713,59.84507,62.07498858918522
4248.4548,25.29967,59.8783,62.04550891431894
4248.6072,25.89391,59.79499,62.01474645976501
4248.7596,23.52779,60.01256,61.81878413535706
4248.912,23.01265,61.2374,64.6298387899182
4249.0644,21.16704,60.81784,62.963493620778394
4249.2168,21.70691,60.66812,62.801588984508484
4249.3692,21.16945,60.66599,62.600228043977005
4249.5216,24.98916,60.81757,64.28612597530034
4249.674,24.13489,60.78553,63.92768735171364
4249.8264,25.28453,61.36557,65.7057632276814
4249.9788,21.02625,61.23475,63.89841429668956
4250.1312,24.57265,61.26928,65.24038025447422
4250.2836,34.8838,61.44122,68.63125227031053
4250.436,41.67167,62.62854,73.15086376913983
4250.5884,43.66877,63.41004,75.45622941395955
4250.7408,43.77948,63.33351,75.30113277067387
4250.8932,40.4599,63.59494,75.14669215996079
4251.0456,46.21232,64.27778,78.01724068609192
4251.198,42.32417,64.46813,77.56436199887365
4251.3504,40.69977,64.63577,77.54478884266724
4251.5028,42.3782,64.59273,77.8534666730533
4251.6552,41.76766,64.95669,78.50509617554181
4251.8076,43.77073,65.07026,79.22695964495378
4251.96,49.49687,65.1934,80.76453515349725
4252.1124,59.08324,64.26531,80.50962131256108
4252.2648,55.88077,63.90702,79.08861962572912
4252.4172,45.12664,63.18208,75.23689402804304
4252.5696,33.8367,62.95586,71.98884020012062
4252.722,28.99667,62.81315,70.26493040168728
4252.8744,25.72077,62.92669,69.46324547452306
4253.0268,25.27745,62.41835,68.16321191035216
4253.1792,23.25075,62.42334,67.46247624237881
4253.3316,22.22831,62.22446,66.6348575597841
4253.484,21.28137,62.3092,66.46408882077651
4253.6364,19.10217,62.07694,65.05969569085993
4253.7888,19.37578,62.42633,65.95203731298646
4253.9412,22.68086,62.30691,66.99012847047513
4254.0936,26.78039,62.07612,67.86822054900885
4254.246,28.43321,61.77821,67.67865852160942
4254.3984,26.68469,61.48157,66.43212421576447
4254.5508,27.26354,61.05153,65.57076367046336
4254.7032,28.67373,61.19784,66.34922508017404
4254.8556,31.32771,61.5529,67.97007131509235
4255.008,28.99028,61.68232,67.61565291772001
4255.1604,30.11397,61.52784,67.56898240725522
4255.3128,30.84251,61.81088,68.45904824179426
4255.4652,30.43774,62.09971,69.03325896444383
4255.6176,27.9446,62.28673,68.72635934695967
4255.77,26.88729,62.68773,69.31231342129644
4255.9224,26.91641,62.734,69.42694163371975
4256.0748,31.37598,62.70105,70.7125984767249
4256.2272,28.73228,62.69279,69.90815309058733
4256.3796,26.08619,62.70589,69.08939110496988
4256.532,21.46209,62.38793,66.71095733342636
4256.6844,22.31567,62.56075,67.42450227317134
4256.8368,23.56673,62.29938,67.29547257832127
4256.9892,24.51688,62.43282,67.93462996491915
4257.1416,31.0153,62.78974,70.81364373699871
4257.294,37.20925,63.16959,73.36644798656634
4257.4464,35.17937,62.18661,70.52745799511986
4257.5988,25.77323,63.51489,70.78079446920451
4257.7512,23.81219,63.81308,70.71922840028694
4257.9036,21.3159,64.19978,70.55101804575939
4258.056,16.49373,64.19987,68.34560229962784
4258.2084,14.8718,64.17585,67.43774886582548
4258.3608,20.0253,64.26571,70.1390818497576
4258.5132,25.43187,64.02681,71.76363801030216
4258.6656,27.53465,64.4477,73.38225492296479
4258.818,32.00939,64.52994,74.97369143118931
4258.9704,34.03023,63.58576,73.47979416302361
4259.1228,35.68915,63.51304,73.7627280735333
4259.2752,33.25856,63.93168,74.03577620208299
4259.4276,35.59056,63.42498,73.53618306263576
4259.58,29.41774,63.67848,72.3356105960571
4259.7324,20.71393,63.27727,68.36174958194431
4259.8848,13.30993,62.72071,63.6021213032587
4260.0372,13.22133,62.59583,63.29030295688848
4260.1896,13.05172,62.07603,62.093704065169185
4260.342,10.39776,61.83261,59.92058804138984
4260.4944,8.75881,61.5977,58.241578990559894
4260.6468,8.80371,61.52333,58.1211796702118
4260.7992,9.48624,61.11176,57.75557466398967
4260.9516,9.11089,61.19476,57.66029787928804
4261.104,8.81297,60.23665,55.368624456927634
4261.2564,10.62594,58.20446,51.83938681988379
4261.4088,13.14464,57.84077,52.262979925917136
4261.5612,14.49793,57.6047,52.281592942112994
4261.7136,16.48758,57.2921,52.287327390417865
4261.866,18.3757,56.38608,50.52496754538619
4262.0184,18.37899,55.70561,48.628195532801655
4262.1708,17.5073,55.99987,49.15768175464947
4262.3232,17.20002,56.41232,50.18610121362135
4262.4756,19.5685,56.64098,51.62677473197125
4262.628,22.10968,56.62922,52.38529337769367
4262.7804,23.92983,57.01592,53.99548227436625
4262.9328,25.63892,57.38799,55.509357763305786
4263.0852,27.98244,57.83617,57.37901942381684
4263.2376,33.65177,57.8287,58.71830881377384
4263.39,34.45644,58.21842,59.99870667847556
4263.5424,37.50584,60.07754,65.75708315240738
4263.6948,40.22515,60.5555,67.61488688033887
4263.8472,48.15944,60.35607,68.66339493973767
4263.9996,51.8688,60.26899,69.08710901980837
4264.152,48.51214,60.27143,68.49862345067486
4264.3044,46.42658,60.26378,68.09051370139953
4264.4568,43.79002,59.80173,66.32893259695147
4264.6092,43.62031,59.17009,64.55017043885881
4264.7616,44.29238,59.0871,64.44440780590095
4264.914,49.59959,57.57166,60.94654547217812
4265.0664,48.2733,57.26378,59.804219025308875
4265.2188,59.66742,57.30767,61.60576679434247
4265.3712,57.57144,57.06956,60.579354877796106
4265.5236,51.5474,57.26058,60.30398133426604
4265.676,36.30017,57.32032,57.81777251213814
4265.8284,33.71615,57.40497,57.51952327670885
4265.9808,42.0571,57.79868,60.33114219012859
4266.1332,60.54174,57.86875,63.45620687866121
4266.2856,84.1861,58.11939,67.04498976665774
4266.438,77.14483,57.39613,63.989056738298345
4266.5904,78.96828,57.19057,63.520779923770384
4266.7428,76.07877,57.12653,63.00486049589533
4266.8952,65.30741,56.58618,60.03397229307788
4267.0476,61.74688,56.86138,60.474639794495914
4267.2,64.62579,56.20972,58.732503255394626
4267.3524,63.34119,56.35956,59.06494590337758
4267.5048,56.26091,57.0143,60.22630765650103
4267.6572,47.89211,57.34675,59.99413701068342
4267.8096,56.80033,57.3512,61.34759140397986
4267.962,62.3217,56.95237,60.83629176605545
4268.1144,68.1937,57.41856,63.03718959862698
4268.2668,64.74547,57.54782,63.01667540971814
4268.4192,52.16553,57.48912,61.09484818613801
4268.5716,41.34264,57.61159,59.65029589860109
4268.724,50.23555,57.4252,60.60389411063224
4268.8764,52.20702,57.74564,61.87797661411604
4269.0288,42.55746,58.19598,61.57945881493504
4269.1812,36.93355,59.1319,63.081406342085664
4269.3336,32.96139,59.53101,63.241959334286044
4269.486,41.50077,59.84391,65.98671206774087
4269.6384,44.61848,60.64072,68.74823798676671
4269.7908,50.50315,60.7179,70.0637830872479
4269.9432,55.33649,60.99216,71.63804179844088
4270.0956,46.97488,61.37687,71.13812959849625
4270.248,27.03528,61.39894,66.34322701808206
4270.4004,15.64756,61.57884,62.380652528497514
4270.5528,14.3921,63.48316,65.78358361813508
4270.7052,16.39114,64.39043,68.67234029353561
4270.8576,13.61287,64.68636,67.70336933448712
4271.01,9.44473,64.52546,64.52125808759655
4271.1624,7.20935,64.50236,62.501330605538044
4271.3148,6.03587,64.50784,61.27913801649223
4271.4672,5.57068,64.05659,59.94947574897419
4271.6196,5.6465,64.34758,60.55139290512881
4271.772,5.99778,64.50903,61.238349938915
4271.9244,6.17225,64.10999,60.7258466802344
4272.0768,5.94247,64.38437,60.9570981926421
4272.2292,6.35646,63.98508,60.69999544800209
4272.3816,7.56901,64.44076,62.73762293704164
4272.534,10.16147,64.00706,64.103650922923
4272.6864,13.97662,63.39435,65.36972060452419
4272.8388,19.43063,63.64724,68.6008163636537
4272.9912,29.8363,63.83597,72.81138381436611
4273.1436,35.04456,63.62417,73.84252504887708
4273.296,25.83616,62.83272,69.29156540581832
4273.4484,14.25552,63.41797,65.57487797479608
4273.6008,8.06404,63.38301,61.226918834733176
4273.7532,5.13378,63.20644,57.897529660898634
4273.9056,5.09531,63.07156,57.603817647711
4274.058,5.5226,63.19388,58.33445614289582
4274.2104,6.48639,63.33046,59.63538466051158
4274.3628,7.4074,63.71125,61.24948373094369
4274.5152,6.49718,63.96207,60.80690415245843
4274.6676,7.00317,63.94451,61.28956894941817
4274.82,6.48171,63.9396,60.74999565646607
4274.9724,6.56486,64.26632,61.425308842509516
4275.1248,6.92187,64.39622,62.024966562263174
4275.2772,7.21674,64.53594,62.568583673991306
4275.4296,6.26449,64.37989,61.30658866180559
4275.582,3.65983,65.00232,58.92822827209901
4275.7344,2.10707,65.34382,56.470844898783035
4275.8868,1.24271,65.56123,54.486790449446
4276.0392,1.37373,65.4505,54.7209043267032
4276.1916,1.58816,72.43831,64.07064622629707
4276.344,1.03073,75.49164,64.99600671305056
4276.4964,0.66214,75.86981,63.68183997152071
4276.6488,0.50399,76.67726,63.530174853023446
4276.8012,0.49683,77.80688,64.35753672957982
4276.9536,0.50908,78.77135,65.12580858858564
4277.106,0.44806,80.08413,65.6835631460169
4277.2584,0.39616,80.54121,65.67816377419626
4277.4108,0.37589,80.58257,65.58324221957021
4277.5632,0.40883,80.58671,65.78257097429706
4277.7156,0.42181,80.66319,65.90808168921075
4277.868,0.38642,81.85925,66.43960716203446
4278.0204,0.37556,82.34431,66.6615100445321
4278.1728,0.37404,82.47711,66.72981043285398
4278.3252,0.3514,82.5912,66.6558196242675
4278.4776,0.33737,80.80251,65.48767259111324
4278.63,0.27581,79.36084,64.1601639656385
4278.7824,0.30001,75.86804,61.729172305376
4278.9348,0.38226,75.77544,62.13462885125114
4279.0872,0.64125,75.48177,63.254129117197785
4279.2396,0.75229,73.23375,61.74709657212092
4279.392,0.7473,73.11832,61.61396772228971
4279.5444,0.5408,72.26988,59.81797856357378
4279.6968,0.78118,70.44513,59.00363903723682
4279.8492,1.4869,68.04666,58.63013928663684
4280.0016,2.39886,67.86311,60.76648397222401
4280.154,4.72105,67.59696,64.57319525583847
4280.3064,7.33473,67.54097,67.69565174694748
4280.4588,9.67234,67.28503,69.48325404333859
4280.6112,9.53825,67.56852,69.82526874384526
4280.7636,12.30397,66.78707,70.65756249400046
4280.916,17.35476,67.39917,74.7537845264705
4281.0684,19.19375,66.43963,73.97022547527007
4281.2208,15.82191,66.28656,71.95424239575802
4281.3732,10.03237,65.6883,67.0805866767918
4281.5256,7.99829,65.30904,64.6791579853614
4281.678,5.09889,64.64698,60.3998208227514
4281.8304,5.92098,64.66856,61.429149885084335
4281.9828,4.93595,64.4723,59.890998375012956
4282.1352,7.14616,64.81042,62.985238620758686
4282.2876,5.27199,65.19565,61.547000063708595
4282.44,3.13799,65.46659,58.77205621372118
4282.5924,1.99434,65.75219,56.815805567787415
4282.7448,1.9188,66.48349,57.692136094849175
4282.8972,1.60263,67.83367,58.69194813343064
4283.0496,1.29806,69.11782,59.38211703737655
4283.202,1.28779,69.56588,59.887324547698796
4283.3544,1.15633,69.36157,59.195587370546505
4283.5068,1.24285,69.89442,60.12306843865089
4283.6592,1.00147,70.90578,60.39389702008243
4283.8116,0.84615,71.75568,60.678655682430836
4283.964,0.8362,72.06146,60.95182134863774
4284.1164,0.84647,72.37918,61.31722514155468
4284.2688,0.9022,72.59339,61.76437824513686
4284.4212,0.9412,72.6435,61.97394686087511
4284.5736,0.91765,73.00899,62.23920394518313
4284.726,0.89205,72.31727,61.444817789997245
4284.8784,0.86923,72.24656,61.278601163581456
4285.0308,1.0342,71.7049,61.377587990914385
4285.1832,1.49658,68.13975,58.7795720696101
4285.3356,3.08918,64.36937,56.923614983421224
4285.488,3.58768,63.7958,56.799527417182745
4285.6404,3.48201,63.37953,55.91227445058109
4285.7928,2.89054,63.37103,54.892757200935854
4285.9452,3.97308,63.39678,56.693745145663165
4286.0976,6.43127,63.47878,59.85372379725695
4286.25,10.40754,63.78041,63.850375569027975
4286.4024,13.72465,63.67336,65.78793935052893
4286.5548,13.4358,64.36449,66.97776307241197
4286.7072,8.88422,64.68152,64.34655231447739
4286.8596,6.52736,65.97966,64.32912552122147
4287.012,6.95494,65.69912,64.32026971781289
4287.1644,6.38357,65.6168,63.566986312043404
4287.3168,5.6429,65.55901,62.61099940443493
4287.4692,5.90778,65.88084,63.45884502389212
4287.6216,6.70198,65.74542,64.13006141147507
4287.774,6.59252,65.10693,62.92930720451141
4287.9264,7.69102,65.29051,64.3571633045659
4288.0788,6.12907,65.51877,63.11631906872744
4288.2312,10.22486,65.62112,67.11262988576036
4288.3836,6.87552,65.60293,64.07489290524414
4288.536,4.08268,65.44455,60.30777633911743
4288.6884,1.38584,66.38718,56.09389201088506
4288.8408,1.51548,67.4502,57.930236623187994
4288.9932,3.41216,69.19783,64.64878509610698
4289.1456,1.98439,70.12787,62.6334964871706
4289.298,1.33011,72.32169,63.098272974889966
4289.4504,0.7782,74.27089,62.8313964939224
4289.6028,0.79643,74.35386,62.98824966858059
4289.7552,0.83084,74.62004,63.38068531641916
4289.9076,0.94653,74.33133,63.6127418077196
4290.06,1.21184,75.39582,65.62147477975846
4290.2124,1.35864,71.64519,62.479834009547915
4290.3648,1.17744,71.15705,61.32067603247021
4290.5172,0.59238,71.21539,58.99300195994193
4290.6696,0.6156,70.62966,58.478055212441944
4290.822,0.69557,71.51166,59.7748530247924
4290.9744,0.63628,72.33642,60.34175795912231
4291.1268,0.54696,74.03281,61.516936547558174
4291.2792,0.46326,76.13782,62.87967848874907
4291.4316,0.46331,76.58039,63.23357308110224
4291.584,0.46947,77.90462,64.27978571551009
4291.7364,0.46377,78.1645,64.43894720380128
4291.8888,0.48192,78.50889,64.78898762963681
4292.0412,0.44294,78.96374,64.89238848762427
4292.1936,0.40743,79.5172,65.06846656542231
4292.346,0.39852,79.85632,65.24392756584481
4292.4984,0.37573,80.13402,65.29164827830196
4292.6508,0.35881,81.12587,65.82249203578654
4292.8032,0.34536,81.04492,65.68927560367406
4292.9556,0.34365,79.46413,64.65191827001645
4293.108,0.36044,77.8205,63.59382480036498
4293.2604,0.40879,74.94493,61.58963647423901
4293.4128,0.47781,72.56675,59.79231693198588
4293.5652,0.50149,70.28572,57.56663596761516
4293.7176,0.6299,69.91313,57.75488499531024
4293.87,0.95681,69.45981,58.58490441883046
4294.0224,2.45608,69.27811,62.76039882973663
4294.1748,3.01575,68.77906,63.32254663734635
4294.3272,2.70027,67.45642,60.865619057539156
4294.4796,2.05408,68.42096,60.6801858794242
4294.632,1.62898,68.16517,59.200956024549036
4294.7844,1.08815,67.79234,57.01615832224047
4294.9368,1.48489,67.79035,58.289940926487446
4295.0892,3.34086,67.31627,61.92199597040908
4295.2416,3.41347,66.98556,61.572256734048416
4295.394,3.82325,66.83459,62.05273644658389
4295.5464,2.78127,65.83686,58.665179502895114
4295.6988,4.12597,64.94319,59.5566667167637
4295.8512,7.37027,64.42862,62.52587451467063
4296.0036,13.02538,63.76529,65.5557448444859
4296.156,18.67655,63.76285,68.50509684721109
4296.3084,21.51771,63.76343,69.7232778737857
4296.4608,22.52598,63.80132,70.20382170405303
4296.6132,23.25901,63.76602,70.41094390377508
4296.7656,25.96491,63.14042,70.02267223162316
4296.918,34.49167,62.85942,71.9409259512538
4297.0704,43.29472,63.46287,75.49623501755937
4297.2228,50.62373,62.93044,75.75124308258337
4297.3752,40.96238,62.94333,73.74189721111966
4297.5276,25.19759,62.82724,69.06118559677195
4297.68,15.096,63.14155,65.46403116911176
4297.8324,10.4358,63.13118,62.60023872021339
4297.9848,7.56883,63.02572,60.102629847746925
4298.1372,6.55379,63.04395,59.166508920600414
4298.2896,5.84296,63.54077,59.33379349905501
4298.442,5.13803,63.7741,58.92626741814328
4298.5944,4.69784,63.95713,58.6860980176799
4298.7468,4.95806,64.23876,59.51635728994362
4298.8992,5.17911,64.20511,59.73733246260426
4299.0516,6.20233,64.26275,61.031062083039245
4299.204,5.27518,64.70605,60.7229843847538
4299.3564,3.88973,65.28865,59.758353130121726
4299.5088,2.45966,67.73448,60.72845491577408
4299.6612,2.18074,69.52646,62.40857917125142
4299.8136,2.10426,69.48721,62.16614928070158
4299.966,1.58033,69.69514,60.96793119428191
4300.1184,1.1262,70.83497,60.78162476646699
4300.2708,1.1356,71.62273,61.67109376253322
4300.4232,1.06806,71.18281,60.94801084484237
4300.5756,0.86045,71.29632,60.255277304216314
4300.728,0.74765,70.61003,59.042269008433536
4300.8804,0.87523,69.49888,58.314381239597346
4301.0328,1.05239,68.40392,57.66248170739872
4301.1852,1.14358,66.09475,54.92905043584043
4301.3376,1.29585,64.80325,53.53439797654369
4301.49,1.56451,64.07167,53.16446992023446
4301.6424,2.05821,63.8962,54.08917496524029
4301.7948,2.57959,63.13728,53.91310561565805
4301.9472,2.79618,63.50234,54.943603312626465
4302.0996,2.96583,63.40736,55.08988886725652
4302.252,4.02627,63.67287,57.2554844277035
4302.4044,5.40677,63.79488,59.28947037975069
4302.5568,11.12243,62.94474,62.7008349144619
4302.7092,14.03573,63.32314,65.25817940748063
