DEPTH,A,B
4672.8888,20.51692,75.89883
4673.0412,20.86955,75.9433
4673.1936,20.6407,75.87898
4673.346,21.20356,75.85512
4673.4984,20.97765,75.90364
4673.6508,20.61318,75.95854
4673.8032,19.96091,76.07375
4673.9556,18.45825,75.91169
4674.108,19.63403,76.01398
4674.2604,21.15934,76.08957
4674.4128,22.73821,76.01081
4674.5652,22.39314,75.9974
4674.7176,21.71901,75.99368
4674.87,20.73482,75.99124
4675.0224,20.87111,75.98731
4675.1748,22.35177,75.98222
4675.3272,23.42191,75.70254
4675.4796,23.29998,75.27947
4675.632,22.37366,75.21668
4675.7844,24.73412,75.21891
4675.9368,26.36233,75.21812
4676.0892,27.59461,75.21522
4676.2416,29.16655,75.21824
4676.394,26.67466,75.23854
4676.5464,27.7317,75.05779
4676.6988,27.48039,75.39999
4676.8512,26.97995,75.34888
4677.0036,26.2494,75.36113
4677.156,24.14751,75.35592
4677.3084,26.63955,75.35324
4677.4608,30.21884,75.35662
4677.6132,31.32913,75.35433
4677.7656,32.29967,75.67919
4677.918,32.11645,75.23351
4678.0704,32.91747,75.67538
4678.2228,33.30758,75.67663
4678.3752,32.71748,75.6766
4678.5276,33.47755,75.67712
4678.68,32.52594,75.67456
4678.8324,32.95761,75.67337
4678.9848,33.52774,75.67498
4679.1372,33.89616,75.81583
4679.2896,34.54613,75.89471
4679.442,35.58027,76.48724
4679.5944,36.55666,76.49852
4679.7468,37.6426,76.5144
4679.8992,38.90772,76.55281
4680.0516,37.03699,76.57146
4680.204,42.82875,76.58487
4680.3564,56.94964,76.59298
4680.5088,62.68253,76.70819
4680.6612,64.45452,77.34529
4680.8136,53.82278,70.40051
4680.966,49.72352,68.06221
4681.1184,46.80355,67.04363
4681.2708,43.5982,66.81746
4681.4232,37.18306,66.64403
4681.5756,32.88267,66.52156
4681.728,34.54478,66.45045
4681.8804,37.86921,61.72045
4682.0328,36.44325,63.46972
4682.1852,47.16806,66.805
4682.3376,31.46332,67.78536
4682.49,18.84837,68.52075
4682.6424,13.0736,68.87145
4682.7948,18.41213,69.05442
4682.9472,26.20262,68.2043
4683.0996,23.41174,75.34866
4683.252,22.00971,76.55076
4683.4044,19.68255,76.41879
4683.5568,17.8121,76.30452
4683.7092,18.79596,76.23271
4683.8616,19.25448,76.1907
4684.014,22.32683,76.16294
4684.1664,22.72684,73.5355
4684.3188,27.85885,72.07078
4684.4712,25.3384,72.53932
4684.6236,18.82642,72.41493
4684.776,12.82705,72.22852
4684.9284,14.23367,72.24196
4685.0808,16.25672,72.60488
4685.2332,14.90004,74.24605
4685.3856,13.93185,75.49329
4685.538,13.14254,75.56211
4685.6904,13.35982,75.71293
4685.8428,13.68579,75.70287
4685.9952,13.78943,76.10374
4686.1476,13.54368,76.12438
4686.3,12.98117,75.89971
4686.4524,12.58252,75.9508
4686.6048,12.49967,75.92851
4686.7572,15.40383,75.751
4686.9096,14.49686,75.47195
4687.062,13.09755,75.13856
4687.2144,13.40754,74.84096
4687.3668,15.13795,74.6333
4687.5192,17.45256,74.87382
4687.6716,19.9571,74.58532
4687.824,18.33726,74.53085
4687.9764,16.4415,74.73851
4688.1288,16.95753,74.75156
4688.2812,17.71379,75.24991
4688.4336,17.64089,75.60034
4688.586,17.29965,75.54614
4688.7384,17.55383,75.48643
4688.8908,18.82076,75.47299
4689.0432,19.79843,75.44388
4689.1956,19.10989,75.36905
4689.348,17.937,75.28042
4689.5004,17.81527,74.90911
4689.6528,17.67118,75.33693
4689.8052,15.95978,75.34665
4689.9576,14.74196,75.42706
4690.11,14.20989,75.82577
4690.2624,15.17907,76.12642
4690.4148,16.02269,76.40126
4690.5672,15.99927,76.40937
4690.7196,15.8776,76.4774
4690.872,16.49957,76.85142
4691.0244,16.26059,76.76976
4691.1768,15.90488,76.70493
4691.3292,14.51761,75.74341
4691.4816,13.48784,76.10762
4691.634,11.99986,76.35115
4691.7864,11.93789,76.36173
4691.9388,14.10049,76.80725
4692.0912,18.9703,76.96761
4692.2436,22.76905,76.6832
4692.396,24.28119,76.67726
4692.5484,23.44927,76.6722
4692.7008,27.58223,76.68122
4692.8532,31.34532,76.80417
4693.0056,29.97181,76.00273
4693.158,32.64111,74.12785
4693.3104,48.52679,72.51171
4693.4628,76.84507,71.92094
4693.6152,55.33725,70.02737
4693.7676,37.03051,67.66779
4693.92,39.54462,65.98536
4694.0724,54.11108,64.9398
4694.2248,85.11164,64.96446
4694.3772,121.1208,64.75162
4694.5296,164.7239,65.31815
4694.682,205.8537,68.61502
4694.8344,184.6364,70.0869
4694.9868,143.9393,70.30959
4695.1392,121.7608,70.67974
4695.2916,92.4563,70.67059
4695.444,74.36963,70.61152
4695.5964,51.08113,71.97047
4695.7488,43.88222,71.89857
4695.9012,52.33753,70.24454
4696.0536,52.55888,69.09749
4696.206,47.45623,69.0831
4696.3584,46.3474,68.97045
4696.5108,50.7723,65.77797
4696.6632,59.21206,64.92587
4696.8156,74.6625,64.56676
4696.968,76.56451,65.50475
4697.1204,82.71654,65.57144
4697.2728,62.83482,67.44294
4697.4252,55.19678,67.94943
4697.5776,74.01142,68.66882
4697.73,80.40413,71.46265
4697.8824,61.35051,73.80756
4698.0348,49.3795,73.9154
4698.1872,37.89471,73.90693
4698.3396,33.30632,73.79193
4698.492,32.78866,73.50505
4698.6444,45.78226,71.88388
4698.7968,55.76527,69.87814
4698.9492,48.28951,68.7473
4699.1016,42.14292,67.87835
4699.254,52.82374,65.99143
4699.4064,66.84514,63.40709
4699.5588,88.16859,63.56802
4699.7112,88.01188,63.53007
4699.8636,88.26299,62.6709
4700.016,62.07527,62.13671
4700.1684,52.82632,62.84622
4700.3208,55.77067,63.04873
4700.4732,60.84365,63.06184
4700.6256,52.74559,63.44766
4700.778,47.33716,63.54205
4700.9304,43.70097,63.54483
4701.0828,46.16918,63.7797
4701.2352,51.97375,63.87023
4701.3876,52.02855,64.03991
4701.54,52.06118,64.08435
4701.6924,50.1174,64.18817
4701.8448,47.19348,64.06158
4701.9972,48.59473,63.971
4702.1496,58.49798,63.54669
4702.302,69.83072,62.9213
4702.4544,64.36194,62.09163
4702.6068,62.07728,61.99336
4702.7592,46.60012,62.02073
4702.9116,50.54907,62.16052
4703.064,59.42933,62.165
4703.2164,90.07086,61.45381
4703.3688,85.48562,61.77007
4703.5212,91.23567,61.77436
4703.6736,67.77927,61.55543
4703.826,77.66102,61.61913
4703.9784,95.51587,61.8292
4704.1308,159.4013,61.89479
4704.2832,171.7485,62.07036
4704.4356,165.5672,62.02195
4704.588,152.4088,62.37473
4704.7404,150.8113,62.51738
4704.8928,136.9074,62.10196
4705.0452,147.065,62.5111
4705.1976,145.4032,62.50503
4705.35,178.6014,62.38439
4705.5024,168.242,61.78616
4705.6548,140.3138,61.26492
4705.8072,122.6108,61.36246
4705.9596,114.4409,61.45972
4706.112,110.8335,61.46518
4706.2644,111.3858,61.98294
4706.4168,130.7121,61.97309
4706.5692,160.6041,62.08096
4706.7216,178.4818,62.65505
4706.874,195.5615,62.75488
4707.0264,211.0394,62.72354
4707.1788,218.5976,62.92127
4707.3312,225.7045,62.67401
4707.4836,195.4647,62.43907
4707.636,260.2264,62.40201
4707.7884,171.6792,62.421
4707.9408,149.8035,62.48574
4708.0932,120.5487,62.67398
4708.2456,152.6654,62.62293
4708.398,139.6485,62.64173
4708.5504,235.5947,62.90252
4708.7028,148.0174,63.10826
4708.8552,127.8304,63.14761
4709.0076,88.04209,63.2464
4709.16,90.28366,63.3105
4709.3124,98.31732,63.10427
4709.4648,103.127,62.75756
4709.6172,97.998,62.53249
4709.7696,98.11955,62.42825
4709.922,76.55272,62.55907
4710.0744,69.43237,62.44715
4710.2268,83.57524,62.12327
4710.3792,76.11091,61.99032
4710.5316,79.96413,61.92106
4710.684,70.38882,61.87242
4710.8364,74.86366,61.93341
4710.9888,96.188,61.93423
4711.1412,99.28672,61.92728
4711.2936,142.205,62.19456
4711.446,129.6961,62.26113
4711.5984,99.23697,62.42139
4711.7508,79.92641,62.62186
4711.9032,76.40297,62.58879
4712.0556,85.79015,62.82596
4712.208,88.23411,62.77831
4712.3604,74.61061,62.73732
4712.5128,60.02033,62.88451
4712.6652,46.11546,63.18053
4712.8176,36.7867,63.60204
4712.97,42.23254,63.59134
4713.1224,50.35636,64.06024
4713.2748,41.1362,65.26018
4713.4272,36.18576,66.0985
4713.5796,25.89649,66.95984
4713.732,21.87857,68.39666
4713.8844,24.00798,69.77744
4714.0368,22.88633,70.41072
4714.1892,20.84799,70.34318
4714.3416,17.81886,70.9062
4714.494,19.584,70.86597
4714.6464,30.0655,70.57303
4714.7988,32.34026,69.85793
4714.9512,31.62345,68.63236
4715.1036,29.13821,66.70191
4715.256,37.91422,65.65316
4715.4084,53.11243,64.66792
4715.5608,60.37931,63.62453
4715.7132,68.66317,62.4399
4715.8656,70.64355,61.35938
4716.018,67.10281,60.78651
4716.1704,62.34858,60.69236
4716.3228,69.15479,60.73673
4716.4752,56.81029,60.6089
4716.6276,39.0264,61.51818
4716.78,35.53191,62.16381
4716.9324,34.84466,62.38643
4717.0848,34.66078,62.68014
4717.2372,35.96622,62.9942
4717.3896,35.1302,63.34942
4717.542,35.38775,63.3101
4717.6944,33.96708,63.14962
4717.8468,32.45314,62.90636
4717.9992,39.14,62.94894
4718.1516,45.19643,62.76676
4718.304,42.37041,62.52542
4718.4564,41.11684,62.19142
4718.6088,42.74731,62.09504
4718.7612,44.03162,62.13635
4718.9136,40.10066,62.07048
4719.066,39.645,61.80289
4719.2184,36.68611,61.63995
4719.3708,36.42612,61.60307
4719.5232,39.05649,61.6494
4719.6756,42.14913,61.68232
4719.828,46.27917,61.88681
4719.9804,48.86208,62.0311
4720.1328,45.97539,62.40874
4720.2852,39.92998,62.65606
4720.4376,38.20784,62.72626
4720.59,38.25438,62.85202
4720.7424,33.95113,63.16617
4720.8948,30.37164,63.03727
4721.0472,27.71789,63.09616
4721.1996,26.75277,63.02993
4721.352,28.20126,62.96467
4721.5044,30.97187,62.76
4721.6568,30.12657,62.83955
4721.8092,27.98255,62.719
4721.9616,33.58591,62.30862
4722.114,40.20776,62.19721
4722.2664,40.26781,62.09791
4722.4188,41.24309,61.80756
4722.5712,43.1158,61.71404
4722.7236,45.30419,61.66202
4722.876,46.47918,61.57582
4723.0284,45.03142,61.6013
4723.1808,42.71802,61.50535
4723.3332,42.96338,61.40547
4723.4856,49.50885,61.44137
4723.638,57.24885,61.40553
4723.7904,57.78431,61.42302
4723.9428,58.71869,61.51297
4724.0952,56.23724,61.47039
4724.2476,56.26161,61.40888
4724.4,54.4073,61.28415
4724.5524,53.62889,61.26157
4724.7048,55.86659,61.31951
4724.8572,57.39719,61.14367
4725.0096,58.18928,61.11082
4725.162,59.29741,61.09402
4725.3144,59.95709,60.99965
4725.4668,59.27164,60.95985
4725.6192,59.73858,60.93924
4725.7716,57.85571,61.10067
4725.924,56.36599,61.24901
4726.0764,54.90599,61.31921
4726.2288,55.04109,61.43838
4726.3812,51.29763,61.2555
4726.5336,52.33697,61.36371
4726.686,53.59047,61.35654
4726.8384,55.62868,61.33365
4726.9908,53.74879,61.07814
4727.1432,53.03985,60.72198
4727.2956,54.45588,60.70702
4727.448,56.03658,61.08131
4727.6004,54.69571,60.82455
4727.7528,54.93239,61.15007
4727.9052,54.97691,61.13239
4728.0576,52.50942,61.19902
4728.21,49.5287,61.40568
4728.3624,49.52773,61.48005
4728.5148,49.64569,61.60264
4728.6672,48.43728,61.87157
4728.8196,48.13694,62.10227
4728.972,47.22008,62.22955
4729.1244,48.30964,62.40024
4729.2768,45.53399,62.51146
4729.4292,43.17596,62.6464
4729.5816,40.68862,62.7023
4729.734,39.67758,62.77557
4729.8864,38.92661,62.93849
4730.0388,38.02547,62.80517
4730.1912,36.76937,62.80733
4730.3436,36.2175,62.77487
4730.496,37.02849,62.65722
4730.6484,38.58435,62.30697
4730.8008,40.28753,62.09364
4730.9532,43.01144,62.16329
4731.1056,43.9015,61.96407
4731.258,47.46136,61.69963
4731.4104,52.89535,61.58082
4731.5628,56.50156,61.60645
4731.7152,60.15404,61.54753
4731.8676,64.43002,61.24307
4732.02,64.84704,61.42003
4732.1724,66.68387,61.48355
4732.3248,66.21046,61.45088
4732.4772,67.68133,61.467
4732.6296,65.76969,61.44625
4732.782,62.17238,61.38133
4732.9344,61.3951,61.55738
4733.0868,58.33219,61.66494
4733.2392,56.73444,61.91052
4733.3916,57.59478,62.08962
4733.544,55.65656,62.22736
4733.6964,51.51365,62.10718
4733.8488,48.63697,62.28058
4734.0012,50.1908,62.4156
4734.1536,52.646,62.52576
4734.306,51.45877,62.53993
4734.4584,45.67269,62.71345
4734.6108,40.76927,62.82126
4734.7632,36.84705,63.13173
4734.9156,36.85485,63.28492
4735.068,36.41694,63.71091
4735.2204,37.02355,64.08441
4735.3728,33.32301,64.31911
4735.5252,28.28679,64.55887
4735.6776,26.87842,65.32647
4735.83,26.36967,65.50021
4735.9824,26.40594,65.66178
4736.1348,26.09682,65.87225
4736.2872,26.04685,65.9775
4736.4396,25.81219,66.23642
4736.592,26.45664,66.31018
4736.7444,28.19278,66.45618
4736.8968,29.29886,66.68923
4737.0492,24.95097,66.70533
4737.2016,22.50082,67.41944
4737.354,21.51452,67.41515
4737.5064,21.01031,67.4299
4737.6588,20.2491,67.41704
4737.8112,22.09984,67.38342
4737.9636,24.59201,66.95761
4738.116,27.18927,66.41952
4738.2684,27.52618,65.74594
4738.4208,27.57546,65.25302
4738.5732,29.31077,64.73647
4738.7256,31.24789,64.44932
4738.878,33.04781,64.25208
4739.0304,34.27586,64.06411
4739.1828,33.59723,63.87239
4739.3352,32.92995,63.79857
4739.4876,31.46973,63.97536
4739.64,30.11854,63.92826
4739.7924,30.57423,63.86578
4739.9448,32.27552,63.80619
4740.0972,34.54514,63.71917
4740.2496,34.36043,63.71771
4740.402,34.41142,63.70631
4740.5544,36.12449,63.78489
4740.7068,34.82436,63.68436
4740.8592,33.35992,63.72667
4741.0116,31.96733,63.85676
4741.164,30.73689,63.76227
4741.3164,29.88159,63.8706
4741.4688,30.95561,63.75054
4741.6212,30.68682,63.73164
4741.7736,30.3074,63.70628
4741.926,32.11051,63.35881
4742.0784,34.66116,63.10122
4742.2308,37.56687,62.98954
4742.3832,39.66876,62.70903
4742.5356,41.08208,62.65018
4742.688,41.47071,62.77636
4742.8404,41.93072,62.38841
4742.9928,42.85048,62.56127
4743.1452,43.42913,62.48598
4743.2976,43.65213,62.32773
4743.45,43.50732,62.46108
4743.6024,43.46623,62.52548
4743.7548,42.92563,62.37991
4743.9072,41.73141,62.3654
4744.0596,41.08961,62.56124
4744.212,39.8574,62.63884
4744.3644,38.78748,62.6731
4744.5168,38.08166,62.85214
4744.6692,37.03885,63.10753
4744.8216,36.36923,63.43482
4744.974,35.86068,63.47698
4745.1264,35.11558,63.7028
4745.2788,34.35568,63.69902
4745.4312,34.2205,63.85219
4745.5836,33.54311,63.70613
4745.736,33.27757,63.79769
4745.8884,33.39693,63.82823
4746.0408,33.06232,63.8698
4746.1932,33.14831,63.87435
4746.3456,32.98405,63.97209
4746.498,33.44624,63.9083
4746.6504,33.76934,64.05308
4746.8028,33.95551,64.0878
4746.9552,34.38279,64.1259
4747.1076,34.89109,64.35843
4747.26,35.2949,64.46252
4747.4124,35.3123,64.47675
4747.5648,35.25906,64.56243
4747.7172,33.80585,64.39116
4747.8696,32.91467,64.53921
4748.022,33.41689,64.61254
4748.1744,33.9768,64.61787
4748.3268,34.17536,64.46005
4748.4792,33.0032,64.53978
4748.6316,31.84421,64.61397
4748.784,32.25491,64.61525
4748.9364,32.83659,64.52458
4749.0888,33.28167,64.57045
4749.2412,33.94479,64.83544
4749.3936,35.65946,64.92017
4749.546,35.91582,65.14244
4749.6984,34.10526,65.26503
4749.8508,33.4816,65.32666
4750.0032,32.87244,65.36921
4750.1556,31.34221,65.5121
4750.308,30.17755,65.48899
4750.4604,30.59331,65.38673
4750.6128,30.54617,65.376
4750.7652,30.12934,65.08458
4750.9176,31.193,65.29072
4751.07,31.41225,65.15844
4751.2224,32.74966,65.24378
4751.3748,33.51917,65.25436
4751.5272,32.63377,65.45217
4751.6796,30.29287,65.71077
4751.832,29.28097,65.92772
4751.9844,28.90902,65.91355
4752.1368,28.80887,66.22765
4752.2892,27.97892,66.31302
4752.4416,27.00075,67.08044
4752.594,26.4361,67.32822
4752.7464,25.59173,67.43404
4752.8988,24.55585,67.52527
4753.0512,23.77997,67.68559
4753.2036,23.40498,67.81288
4753.356,23.31031,68.1349
4753.5084,22.7196,68.28297
4753.6608,22.18715,68.24795
4753.8132,21.71021,68.38002
4753.9656,21.5683,68.41846
4754.118,22.32125,68.56302
4754.2704,23.00357,68.62164
4754.4228,22.50238,68.48588
4754.5752,22.17274,68.50919
4754.7276,22.5392,68.4059
4754.88,22.5101,68.52645
4755.0324,22.13517,68.40821
4755.1848,22.42115,68.47155
4755.3372,21.51503,68.69381
4755.4896,22.01571,68.93104
4755.642,22.49695,68.94155
4755.7944,22.94157,69.00166
4755.9468,21.65946,69.16351
4756.0992,21.13761,69.332
4756.2516,20.50164,69.15814
4756.404,20.8549,69.4122
4756.5564,21.36431,69.42259
4756.7088,21.93111,69.54314
4756.8612,22.54103,69.57752
4757.0136,21.98204,69.57606
4757.166,19.45492,69.68228
4757.3184,19.49909,69.99845
4757.4708,19.98092,70.32608
4757.6232,19.21224,70.80638
4757.7756,18.68043,70.82808
4757.928,18.12679,70.90203
4758.0804,17.869,70.71924
4758.2328,18.08104,71.21006
4758.3852,18.38057,71.57926
4758.5376,18.88989,71.69893
4758.69,19.0646,71.4866
4758.8424,18.51753,71.55832
4758.9948,18.15746,71.87675
4759.1472,17.75395,72.11202
4759.2996,17.47118,72.29521
4759.452,17.06233,72.44974
4759.6044,16.84699,72.49967
4759.7568,16.49421,72.5623
4759.9092,16.2033,72.60089
4760.0616,15.99452,72.51049
4760.214,16.05219,72.64618
4760.3664,16.28165,72.93148
4760.5188,16.50321,73.04538
4760.6712,16.70089,73.05114
4760.8236,16.47301,73.06202
4760.976,15.99662,73.08821
4761.1284,15.42362,73.1961
4761.2808,15.58643,73.42873
4761.4332,15.88828,73.54553
4761.5856,15.67612,73.63136
4761.738,15.03584,73.75322
4761.8904,14.11954,73.51172
4762.0428,13.72804,73.54123
4762.1952,14.04724,73.77602
4762.3476,14.38733,73.74721
4762.5,14.9269,73.7495
4762.6524,15.01195,73.75794
4762.8048,14.25905,73.65297
4762.9572,13.46904,74.18521
4763.1096,13.49424,74.3213
4763.262,13.74441,74.48727
4763.4144,13.69663,74.41448
4763.5668,13.35669,74.4855
4763.7192,13.02749,74.46898
4763.8716,12.78901,74.45971
4764.024,12.72299,74.4592
4764.1764,12.72653,74.45752
4764.3288,12.72803,74.22435
4764.4812,12.85889,73.96002
4764.6336,13.04846,74.71444
4764.786,12.91659,74.85675
4764.9384,13.49531,74.84839
4765.0908,13.12623,74.83959
4765.2432,13.00933,74.8334
4765.3956,13.0115,74.82008
4765.548,12.60672,74.80082
4765.7004,12.51774,74.77488
4765.8528,13.0267,74.77985
4766.0052,13.49541,75.10263
4766.1576,13.38634,75.11049
4766.31,13.33233,75.06005
4766.4624,13.28117,74.7059
4766.6148,13.26565,74.64509
4766.7672,13.12659,74.57941
4766.9196,13.2152,74.56895
4767.072,13.32312,74.56435
4767.2244,13.36305,74.54491
4767.3768,13.45184,74.50583
4767.5292,13.29536,74.46797
4767.6816,13.55408,74.91118
4767.834,13.71632,74.92487
4767.9864,14.11437,74.47389
4768.1388,13.96347,74.62949
4768.2912,13.70579,74.849
4768.4436,13.66462,74.71992
4768.596,13.81361,74.71834
4768.7484,14.01163,74.70157
4768.9008,14.20278,74.69334
4769.0532,14.35614,74.68079
4769.2056,14.60267,74.75351
4769.358,14.80334,75.11781
4769.5104,15.27629,74.66015
4769.6628,15.79839,74.31609
4769.8152,15.80242,74.22554
4769.9676,15.22867,74.12517
4770.12,14.18816,74.03501
4770.2724,13.99,73.73923
4770.4248,18.37251,72.57242
4770.5772,26.25017,72.44395
4770.7296,25.39667,72.37647
4770.882,24.73688,72.38951
4771.0344,32.11767,72.39302
4771.1868,31.9583,72.30261
4771.3392,28.54399,72.74485
4771.4916,27.35066,73.8901
4771.644,25.24238,74.26583
4771.7964,24.74465,74.26553
4771.9488,23.88656,74.28189
4772.1012,21.59166,74.11267
4772.2536,19.94828,73.91053
4772.406,21.36017,74.09846
4772.5584,23.93,74.05698
4772.7108,25.47757,74.07774
4772.8632,26.23574,74.2405
4773.0156,28.95069,74.60934
4773.168,31.28987,74.93895
4773.3204,25.15387,75.13869
4773.4728,21.61337,75.26621
4773.6252,21.70428,75.32583
4773.7776,22.12192,75.98344
4773.93,21.44422,76.23926
4774.0824,21.40882,76.18628
4774.2348,21.21814,76.20119
4774.3872,22.30449,76.1387
4774.5396,24.17002,76.11152
4774.692,27.53883,76.0957
4774.8444,25.6219,75.71531
4774.9968,22.8428,74.41689
4775.1492,19.55211,74.47946
4775.3016,30.80725,73.95234
4775.454,51.68401,73.55787
4775.6064,42.57011,72.53259
4775.7588,38.5074,72.12488
4775.9112,33.67968,72.34382
4776.0636,42.00177,72.24799
4776.216,29.967,72.50784
4776.3684,23.33511,72.97019
4776.5208,23.7564,73.57067
4776.6732,25.45867,74.02184
4776.8256,28.9383,74.39851
4776.978,31.23541,74.36456
4777.1304,29.57445,74.34416
4777.2828,23.77318,74.33493
4777.4352,26.12968,74.46157
4777.5876,29.93859,75.63231
4777.74,35.81163,76.56482
4777.8924,33.98185,76.81804
4778.0448,29.86737,76.70972
4778.1972,21.96287,76.70941
4778.3496,18.10947,76.78253
4778.502,19.52163,76.92296
4778.6544,21.61867,76.73072
4778.8068,19.05244,76.35459
4778.9592,17.35126,74.97516
4779.1116,15.76778,75.01841
4779.264,17.16687,75.02448
4779.4164,21.40144,75.1496
4779.5688,21.15497,73.39715
4779.7212,23.62235,75.72
4779.8736,25.6398,73.60478
4780.026,27.48328,73.64642
4780.1784,23.92741,73.68138
4780.3308,19.91376,73.75752
4780.4832,17.6793,73.74337
4780.6356,14.91332,73.94186
4780.788,20.03915,75.65913
4780.9404,32.95692,75.05493
4781.0928,33.01558,75.05316
4781.2452,33.09855,75.05532
4781.3976,23.93239,75.05273
4781.55,33.36034,75.06197
4781.7024,53.29051,75.05285
4781.8548,77.59877,75.05014
4782.0072,108.5575,75.22775
4782.1596,132.5975,76.0035
4782.312,121.6005,74.26287
4782.4644,115.5445,73.96277
4782.6168,69.86173,72.88695
4782.7692,39.75608,72.65387
4782.9216,48.03056,72.7034
4783.074,55.73587,72.27512
4783.2264,51.80074,70.46949
4783.3788,53.29882,66.4984
4783.5312,55.5837,65.84988
4783.6836,59.97773,65.54303
4783.836,64.09372,65.42224
4783.9884,59.33825,64.90426
4784.1408,49.98928,63.94296
4784.2932,36.87153,64.14361
4784.4456,21.27786,64.55932
4784.598,24.61715,64.67768
4784.7504,22.42801,65.3312
4784.9028,23.12593,65.95875
4785.0552,20.80186,66.28845
4785.2076,18.96101,66.26587
4785.36,19.74219,66.11749
4785.5124,22.87158,65.38948
4785.6648,26.33835,63.49746
4785.8172,32.99577,62.636
4785.9696,31.06396,62.48257
4786.122,29.21989,62.58717
4786.2744,12.41797,62.30968
4786.4268,23.49398,62.29256
4786.5792,41.66472,63.48396
4786.7316,31.5292,67.03107
4786.884,26.06092,67.55852
4787.0364,20.42766,67.72196
4787.1888,19.0322,68.23213
4787.3412,17.56945,68.36679
4787.4936,16.20012,68.23579
4787.646,15.19675,67.93867
4787.7984,15.99599,67.93739
4787.9508,21.8655,67.62698
